rootbeerid,brandid,containertype,locationid,purchasedate
103751,10012,Bottle,2,2015-09-15
103728,10012,Bottle,2,2015-09-16
103714,10012,Bottle,2,2015-09-16
103959,10012,Bottle,1,2015-09-17
103632,10012,Bottle,1,2015-09-17
104090,10012,Bottle,1,2015-09-19
103947,10012,Bottle,1,2015-09-19
103752,10012,Bottle,2,2015-09-22
103861,10012,Bottle,2,2015-09-23
103925,10012,Bottle,2,2015-09-26
103961,10012,Bottle,1,2015-09-28
103650,10012,Bottle,2,2015-09-28
103814,10012,Bottle,2,2015-09-29
103629,10012,Bottle,2,2015-09-30
103955,10012,Bottle,1,2015-09-30
103827,10012,Bottle,1,2015-10-02
103879,10012,Bottle,1,2015-10-03
104049,10012,Bottle,2,2015-10-03
103869,10012,Bottle,2,2015-10-05
103985,10012,Bottle,1,2015-10-08
103853,10012,Bottle,1,2015-10-09
103887,10012,Bottle,2,2015-10-11
103719,10012,Bottle,1,2015-10-18
104012,10012,Bottle,2,2015-10-20
103731,10012,Bottle,2,2015-10-20
104089,10012,Bottle,1,2015-10-22
103913,10012,Bottle,1,2015-10-23
104071,10012,Bottle,1,2015-10-23
104060,10012,Bottle,2,2015-10-26
103899,10012,Bottle,2,2015-10-27
104074,10012,Bottle,1,2015-10-27
103740,10012,Bottle,1,2015-10-31
103941,10012,Bottle,1,2015-11-02
104019,10012,Bottle,1,2015-11-10
103671,10012,Bottle,1,2015-11-10
103944,10012,Bottle,2,2015-11-10
103912,10012,Bottle,1,2015-11-12
103904,10012,Bottle,1,2015-11-14
103999,10012,Bottle,1,2015-11-17
103905,10012,Bottle,2,2015-11-22
103666,10012,Bottle,1,2015-11-22
103966,10012,Bottle,2,2015-11-22
103775,10012,Bottle,1,2015-11-25
103613,10012,Bottle,1,2015-11-27
103886,10012,Bottle,1,2015-12-01
103919,10012,Bottle,2,2015-12-02
103687,10012,Bottle,2,2015-12-03
103934,10012,Bottle,2,2015-12-03
103973,10012,Bottle,2,2015-12-04
103920,10012,Bottle,1,2015-12-04
103858,10012,Bottle,1,2015-12-05
103884,10012,Bottle,2,2015-12-08
103661,10012,Bottle,2,2015-12-08
103625,10012,Bottle,1,2015-12-09
103965,10012,Bottle,2,2015-12-11
103698,10012,Bottle,1,2015-12-14
103660,10012,Bottle,2,2015-12-16
103921,10012,Bottle,1,2015-12-16
103847,10012,Bottle,1,2015-12-17
103938,10012,Bottle,2,2015-12-22
103684,10012,Bottle,2,2015-12-25
104030,10012,Bottle,2,2015-12-30
103916,10012,Bottle,1,2015-12-31
103822,10012,Bottle,1,2016-01-03
103863,10012,Bottle,1,2016-01-03
103665,10012,Bottle,1,2016-01-04
103917,10012,Bottle,2,2016-01-05
103713,10012,Bottle,1,2016-01-06
103792,10012,Bottle,2,2016-01-06
103667,10012,Bottle,2,2016-01-16
104032,10012,Bottle,2,2016-01-16
104067,10012,Bottle,2,2016-01-20
103984,10012,Bottle,2,2016-01-22
103631,10012,Bottle,1,2016-01-23
103755,10012,Bottle,1,2016-01-31
103830,10012,Bottle,1,2016-01-31
103616,10012,Bottle,2,2016-01-31
103633,10012,Bottle,1,2016-02-01
103682,10012,Bottle,2,2016-02-06
103634,10012,Bottle,1,2016-02-08
104072,10012,Bottle,1,2016-02-09
104079,10012,Bottle,1,2016-02-12
103694,10012,Bottle,1,2016-02-14
103738,10012,Bottle,1,2016-02-16
103956,10012,Bottle,2,2016-02-18
103892,10012,Bottle,1,2016-02-18
104027,10012,Bottle,1,2016-02-20
103760,10012,Bottle,1,2016-02-22
103851,10012,Bottle,2,2016-02-22
103761,10012,Bottle,1,2016-02-26
103857,10012,Bottle,2,2016-02-27
103880,10012,Bottle,2,2016-02-29
104054,10012,Bottle,1,2016-03-01
103924,10012,Bottle,1,2016-03-08
103656,10012,Bottle,2,2016-03-13
104055,10012,Bottle,1,2016-03-18
103619,10012,Bottle,1,2016-03-23
103690,10012,Bottle,2,2016-03-24
103828,10012,Bottle,1,2016-04-03
103948,10012,Bottle,1,2016-04-07
103787,10012,Bottle,2,2016-04-09
103717,10012,Bottle,1,2016-04-09
104087,10012,Bottle,2,2016-04-10
103744,10012,Bottle,1,2016-04-10
103910,10012,Bottle,1,2016-04-15
103967,10012,Bottle,1,2016-04-16
103664,10012,Bottle,1,2016-04-19
103678,10012,Bottle,2,2016-04-22
104007,10012,Bottle,2,2016-04-22
103653,10012,Bottle,1,2016-04-24
103846,10012,Bottle,1,2016-04-28
103864,10012,Bottle,2,2016-04-29
103753,10012,Bottle,2,2016-05-01
104059,10012,Bottle,1,2016-05-01
103931,10012,Bottle,2,2016-05-01
103855,10012,Bottle,1,2016-05-02
103997,10012,Bottle,2,2016-05-05
103640,10012,Bottle,2,2016-05-05
104045,10012,Bottle,2,2016-05-06
103639,10012,Bottle,1,2016-05-10
103894,10012,Bottle,1,2016-05-10
104078,10012,Bottle,2,2016-05-11
103772,10012,Bottle,2,2016-05-13
103677,10012,Bottle,1,2016-05-13
104086,10012,Bottle,1,2016-05-15
103885,10012,Bottle,2,2016-05-16
103730,10012,Bottle,2,2016-05-19
103737,10012,Bottle,2,2016-05-20
103622,10012,Bottle,2,2016-05-21
104085,10012,Bottle,1,2016-05-23
103663,10012,Bottle,1,2016-05-26
104062,10012,Bottle,1,2016-05-28
103617,10012,Bottle,2,2016-05-30
103795,10012,Bottle,1,2016-05-31
103995,10012,Bottle,1,2016-05-31
103875,10012,Bottle,1,2016-06-02
104051,10012,Bottle,2,2016-06-04
103771,10012,Bottle,1,2016-06-07
103981,10012,Bottle,2,2016-06-07
104016,10012,Bottle,1,2016-06-08
104026,10012,Bottle,2,2016-06-09
104034,10012,Bottle,1,2016-06-09
103754,10012,Bottle,2,2016-06-12
103898,10012,Bottle,2,2016-06-12
103962,10012,Bottle,2,2016-06-14
103974,10012,Bottle,2,2016-06-15
103849,10012,Bottle,2,2016-06-16
104043,10012,Bottle,1,2016-06-17
104091,10012,Bottle,1,2016-06-22
103739,10012,Bottle,2,2016-06-26
103933,10012,Bottle,1,2016-06-27
103968,10012,Bottle,1,2016-06-27
104038,10012,Bottle,2,2016-06-29
103745,10012,Bottle,1,2016-07-01
104093,10012,Bottle,2,2016-07-02
103867,10012,Bottle,1,2016-07-04
103816,10012,Bottle,1,2016-07-09
104056,10012,Bottle,2,2016-07-11
104002,10012,Bottle,2,2016-07-15
103762,10012,Bottle,1,2016-07-15
103689,10012,Bottle,2,2016-07-19
103808,10012,Bottle,1,2016-07-21
104064,10012,Bottle,1,2016-07-22
103768,10012,Bottle,2,2016-07-24
104040,10012,Bottle,2,2016-07-25
103960,10012,Bottle,2,2016-07-28
103871,10012,Bottle,2,2016-07-29
103742,10012,Bottle,1,2016-07-29
103850,10012,Bottle,2,2016-07-31
106377,10012,Bottle,1,2016-08-02
103815,10012,Bottle,2,2016-08-03
106363,10012,Bottle,1,2016-08-03
106330,10012,Bottle,2,2016-08-07
103743,10012,Bottle,1,2016-08-07
103626,10012,Bottle,2,2016-08-08
103860,10012,Bottle,1,2016-08-09
106428,10012,Bottle,2,2016-08-19
106335,10012,Bottle,1,2016-08-25
104017,10012,Bottle,2,2016-09-05
104308,10013,Bottle,1,2014-07-25
104302,10013,Bottle,1,2014-08-04
104269,10013,Bottle,1,2014-08-30
104140,10013,Bottle,2,2014-09-10
104104,10013,Bottle,1,2014-09-10
104332,10013,Bottle,2,2014-09-11
104283,10013,Bottle,2,2014-09-20
104189,10013,Bottle,1,2014-09-22
104522,10013,Bottle,1,2014-09-23
104481,10013,Bottle,2,2014-10-06
104379,10013,Bottle,1,2014-10-16
104113,10013,Bottle,1,2014-10-18
104240,10013,Bottle,1,2014-10-21
104237,10013,Bottle,2,2014-10-27
104399,10013,Bottle,2,2014-10-29
104230,10013,Bottle,1,2014-11-17
104528,10013,Bottle,1,2014-11-19
104485,10013,Bottle,1,2014-12-10
104423,10013,Bottle,2,2014-12-13
104196,10013,Bottle,1,2014-12-16
104247,10013,Bottle,2,2014-12-16
104402,10013,Bottle,1,2014-12-23
104272,10013,Bottle,2,2014-12-26
104114,10013,Bottle,2,2014-12-28
104544,10013,Bottle,2,2015-01-02
104360,10013,Bottle,1,2015-01-05
104454,10013,Bottle,1,2015-01-05
104489,10013,Bottle,2,2015-01-06
104109,10013,Bottle,1,2015-01-08
104321,10013,Bottle,1,2015-01-12
104169,10013,Bottle,2,2015-01-12
104534,10013,Bottle,2,2015-01-13
104551,10013,Bottle,1,2015-01-16
104452,10013,Bottle,1,2015-01-17
104431,10013,Bottle,2,2015-01-19
104385,10013,Bottle,1,2015-01-19
104545,10013,Bottle,1,2015-01-25
104384,10013,Bottle,1,2015-01-26
104271,10013,Bottle,2,2015-01-29
104134,10013,Bottle,1,2015-01-29
104267,10013,Bottle,1,2015-01-31
104288,10013,Bottle,1,2015-02-02
104281,10013,Bottle,1,2015-02-08
104268,10013,Bottle,2,2015-02-10
104235,10013,Bottle,1,2015-02-10
104445,10013,Bottle,2,2015-02-10
104434,10013,Bottle,1,2015-02-11
104122,10013,Bottle,1,2015-02-11
104370,10013,Bottle,2,2015-02-12
104213,10013,Bottle,2,2015-02-14
104164,10013,Bottle,1,2015-02-15
104392,10013,Bottle,1,2015-02-16
104390,10013,Bottle,2,2015-02-19
104287,10013,Bottle,1,2015-02-23
104215,10013,Bottle,1,2015-02-24
104330,10013,Bottle,2,2015-02-26
104376,10013,Bottle,2,2015-02-27
104177,10013,Bottle,1,2015-03-01
104157,10013,Bottle,2,2015-03-03
104533,10013,Bottle,1,2015-03-03
104364,10013,Bottle,1,2015-03-05
104499,10013,Bottle,1,2015-03-05
104224,10013,Bottle,2,2015-03-10
104448,10013,Bottle,2,2015-03-14
104241,10013,Bottle,2,2015-03-15
104105,10013,Bottle,1,2015-03-15
104252,10013,Bottle,2,2015-03-17
104396,10013,Bottle,1,2015-03-18
104516,10013,Bottle,2,2015-03-18
104468,10013,Bottle,2,2015-03-21
104354,10013,Bottle,1,2015-03-23
104236,10013,Bottle,2,2015-03-26
104205,10013,Bottle,2,2015-03-27
104460,10013,Bottle,1,2015-03-29
104207,10013,Bottle,2,2015-03-30
104412,10013,Bottle,2,2015-03-30
104255,10013,Bottle,2,2015-03-30
104137,10013,Bottle,2,2015-03-31
104186,10013,Bottle,1,2015-04-06
104124,10013,Bottle,1,2015-04-06
104442,10013,Bottle,2,2015-04-07
104438,10013,Bottle,1,2015-04-13
104112,10013,Bottle,1,2015-04-17
104335,10013,Bottle,2,2015-04-17
104180,10013,Bottle,2,2015-04-18
104173,10013,Bottle,2,2015-04-18
104286,10013,Bottle,2,2015-04-18
104299,10013,Bottle,1,2015-04-18
104296,10013,Bottle,1,2015-04-19
104263,10013,Bottle,2,2015-04-19
104513,10013,Bottle,1,2015-04-21
104127,10013,Bottle,2,2015-04-22
104487,10013,Bottle,1,2015-04-24
104507,10013,Bottle,1,2015-04-25
104327,10013,Bottle,1,2015-04-25
104328,10013,Bottle,2,2015-04-27
104284,10013,Bottle,2,2015-04-29
104107,10013,Bottle,2,2015-04-29
104400,10013,Bottle,2,2015-04-30
104163,10013,Bottle,1,2015-04-30
104212,10013,Bottle,2,2015-05-03
104446,10013,Bottle,1,2015-05-04
104502,10013,Bottle,1,2015-05-04
104428,10013,Bottle,1,2015-05-07
104474,10013,Bottle,1,2015-05-08
104526,10013,Bottle,2,2015-05-08
104190,10013,Bottle,2,2015-05-13
104472,10013,Bottle,2,2015-05-14
104116,10013,Bottle,2,2015-05-14
104419,10013,Bottle,1,2015-05-15
104484,10013,Bottle,1,2015-05-17
104151,10013,Bottle,2,2015-05-18
104218,10013,Bottle,1,2015-05-18
104201,10013,Bottle,2,2015-05-19
104326,10013,Bottle,2,2015-05-20
104174,10013,Bottle,1,2015-05-20
104550,10013,Bottle,2,2015-05-23
104420,10013,Bottle,1,2015-05-23
104475,10013,Bottle,1,2015-05-24
104138,10013,Bottle,2,2015-05-25
104166,10013,Bottle,1,2015-05-25
104451,10013,Bottle,2,2015-05-25
104316,10013,Bottle,1,2015-05-26
104273,10013,Bottle,2,2015-05-26
104261,10013,Bottle,2,2015-05-28
104187,10013,Bottle,2,2015-05-29
104406,10013,Bottle,2,2015-05-30
104329,10013,Bottle,1,2015-06-01
104279,10013,Bottle,1,2015-06-01
104257,10013,Bottle,2,2015-06-02
104462,10013,Bottle,2,2015-06-02
104133,10013,Bottle,1,2015-06-02
104382,10013,Bottle,2,2015-06-02
104483,10013,Bottle,1,2015-06-03
104248,10013,Bottle,2,2015-06-03
104226,10013,Bottle,2,2015-06-04
104289,10013,Bottle,1,2015-06-04
104339,10013,Bottle,2,2015-06-05
104100,10013,Bottle,2,2015-06-05
104500,10013,Bottle,1,2015-06-07
104537,10013,Bottle,1,2015-06-07
104108,10013,Bottle,2,2015-06-07
104278,10013,Bottle,2,2015-06-08
104503,10013,Bottle,2,2015-06-08
104541,10013,Bottle,2,2015-06-08
104403,10013,Bottle,1,2015-06-09
104297,10013,Bottle,1,2015-06-09
104115,10013,Bottle,1,2015-06-10
104188,10013,Bottle,2,2015-06-10
104229,10013,Bottle,2,2015-06-11
104514,10013,Bottle,1,2015-06-11
104176,10013,Bottle,2,2015-06-15
104291,10013,Bottle,1,2015-06-16
104471,10013,Bottle,1,2015-06-17
104167,10013,Bottle,1,2015-06-18
104345,10013,Bottle,2,2015-06-18
104429,10013,Bottle,1,2015-06-18
104347,10013,Bottle,2,2015-06-19
104198,10013,Bottle,1,2015-06-20
104121,10013,Bottle,2,2015-06-21
104126,10013,Bottle,2,2015-06-22
104348,10013,Bottle,2,2015-06-22
104170,10013,Bottle,2,2015-06-24
104417,10013,Bottle,1,2015-06-24
104547,10013,Bottle,2,2015-06-24
104439,10013,Bottle,2,2015-06-25
104404,10013,Bottle,2,2015-06-26
104250,10013,Bottle,1,2015-06-26
104214,10013,Bottle,1,2015-06-27
104464,10013,Bottle,2,2015-06-28
104508,10013,Bottle,2,2015-06-28
104312,10013,Bottle,2,2015-06-29
104424,10013,Bottle,2,2015-06-29
104482,10013,Bottle,1,2015-06-30
104211,10013,Bottle,2,2015-07-01
104129,10013,Bottle,2,2015-07-02
104341,10013,Bottle,1,2015-07-02
104154,10013,Bottle,1,2015-07-03
104307,10013,Bottle,1,2015-07-04
104377,10013,Bottle,2,2015-07-04
104395,10013,Bottle,1,2015-07-07
104183,10013,Bottle,2,2015-07-07
104178,10013,Bottle,2,2015-07-08
104415,10013,Bottle,1,2015-07-08
104152,10013,Bottle,2,2015-07-09
104253,10013,Bottle,2,2015-07-09
104258,10013,Bottle,1,2015-07-09
104274,10013,Bottle,1,2015-07-09
104432,10013,Bottle,2,2015-07-11
104300,10013,Bottle,1,2015-07-11
104118,10013,Bottle,2,2015-07-11
104317,10013,Bottle,2,2015-07-11
104191,10013,Bottle,2,2015-07-11
104331,10013,Bottle,2,2015-07-12
104314,10013,Bottle,2,2015-07-14
104320,10013,Bottle,2,2015-07-14
104245,10013,Bottle,2,2015-07-15
104194,10013,Bottle,2,2015-07-16
104361,10013,Bottle,1,2015-07-16
104179,10013,Bottle,2,2015-07-18
104242,10013,Bottle,2,2015-07-18
104223,10013,Bottle,1,2015-07-18
104479,10013,Bottle,2,2015-07-18
104346,10013,Bottle,1,2015-07-20
104313,10013,Bottle,2,2015-07-20
104222,10013,Bottle,2,2015-07-21
104254,10013,Bottle,2,2015-07-21
104539,10013,Bottle,1,2015-07-22
104517,10013,Bottle,2,2015-07-22
104512,10013,Bottle,2,2015-07-23
104132,10013,Bottle,2,2015-07-23
104233,10013,Bottle,2,2015-07-24
104430,10013,Bottle,2,2015-07-24
104478,10013,Bottle,2,2015-07-24
104216,10013,Bottle,2,2015-07-24
104162,10013,Bottle,2,2015-07-24
104356,10013,Bottle,2,2015-07-25
104394,10013,Bottle,1,2015-07-27
104398,10013,Bottle,1,2015-07-27
104318,10013,Bottle,2,2015-07-28
104411,10013,Bottle,1,2015-07-28
104206,10013,Bottle,2,2015-07-29
104111,10013,Bottle,2,2015-07-30
104264,10013,Bottle,2,2015-07-30
104414,10013,Bottle,1,2015-07-30
104413,10013,Bottle,2,2015-07-31
104501,10013,Bottle,1,2015-07-31
104193,10013,Bottle,1,2015-07-31
104486,10013,Bottle,2,2015-07-31
104249,10013,Bottle,1,2015-08-01
104149,10013,Bottle,2,2015-08-01
104458,10013,Bottle,1,2015-08-02
104209,10013,Bottle,2,2015-08-02
104304,10013,Bottle,2,2015-08-02
104195,10013,Bottle,2,2015-08-03
104305,10013,Bottle,1,2015-08-03
104353,10013,Bottle,2,2015-08-05
104548,10013,Bottle,1,2015-08-05
104435,10013,Bottle,1,2015-08-05
104546,10013,Bottle,2,2015-08-05
104220,10013,Bottle,2,2015-08-05
104490,10013,Bottle,1,2015-08-06
104457,10013,Bottle,2,2015-08-07
104381,10013,Bottle,2,2015-08-07
104497,10013,Bottle,2,2015-08-07
104387,10013,Bottle,2,2015-08-07
104120,10013,Bottle,2,2015-08-09
104549,10013,Bottle,2,2015-08-09
104355,10013,Bottle,1,2015-08-09
104217,10013,Bottle,2,2015-08-11
104422,10013,Bottle,2,2015-08-11
104511,10013,Bottle,1,2015-08-11
104165,10013,Bottle,2,2015-08-12
104309,10013,Bottle,1,2015-08-12
104510,10013,Bottle,2,2015-08-12
104192,10013,Bottle,1,2015-08-13
104350,10013,Bottle,1,2015-08-13
104310,10013,Bottle,2,2015-08-13
104239,10013,Bottle,1,2015-08-14
104244,10013,Bottle,2,2015-08-14
104322,10013,Bottle,1,2015-08-15
104416,10013,Bottle,1,2015-08-15
104375,10013,Bottle,1,2015-08-15
104359,10013,Bottle,1,2015-08-16
104145,10013,Bottle,1,2015-08-17
104366,10013,Bottle,2,2015-08-17
104161,10013,Bottle,2,2015-08-18
104519,10013,Bottle,1,2015-08-18
104292,10013,Bottle,2,2015-08-19
104277,10013,Bottle,1,2015-08-19
104441,10013,Bottle,1,2015-08-20
104293,10013,Bottle,2,2015-08-20
104143,10013,Bottle,2,2015-08-20
104543,10013,Bottle,1,2015-08-21
104540,10013,Bottle,1,2015-08-21
104342,10013,Bottle,1,2015-08-22
104344,10013,Bottle,2,2015-08-23
104315,10013,Bottle,1,2015-08-23
104529,10013,Bottle,2,2015-08-23
104521,10013,Bottle,1,2015-08-24
104280,10013,Bottle,2,2015-08-25
104276,10013,Bottle,2,2015-08-27
104410,10013,Bottle,2,2015-08-31
104378,10013,Bottle,2,2015-09-01
104426,10013,Bottle,2,2015-09-01
104535,10013,Bottle,1,2015-09-02
104340,10013,Bottle,2,2015-09-02
104527,10013,Bottle,1,2015-09-03
104542,10013,Bottle,2,2015-09-05
104480,10013,Bottle,1,2015-09-07
104125,10013,Bottle,2,2015-09-07
104155,10013,Bottle,2,2015-09-08
104408,10013,Bottle,1,2015-09-09
104225,10013,Bottle,2,2015-09-10
104158,10013,Bottle,2,2015-09-10
104523,10013,Bottle,1,2015-09-12
104160,10013,Bottle,1,2015-09-13
104303,10013,Bottle,2,2015-09-14
104388,10013,Bottle,2,2015-09-14
104538,10013,Bottle,1,2015-09-15
104498,10013,Bottle,1,2015-09-16
104103,10013,Bottle,1,2015-09-16
104208,10013,Bottle,1,2015-09-16
104358,10013,Bottle,2,2015-09-17
104147,10013,Bottle,2,2015-09-18
104221,10013,Bottle,2,2015-09-18
104440,10013,Bottle,2,2015-09-20
104368,10013,Bottle,2,2015-09-21
104319,10013,Bottle,1,2015-09-21
104456,10013,Bottle,1,2015-09-22
104363,10013,Bottle,2,2015-09-22
104148,10013,Bottle,1,2015-09-25
104520,10013,Bottle,2,2015-09-25
104153,10013,Bottle,2,2015-09-27
104334,10013,Bottle,2,2015-09-29
104371,10013,Bottle,1,2015-10-04
104496,10013,Bottle,2,2015-10-10
104106,10013,Bottle,2,2015-10-11
104311,10013,Bottle,1,2015-10-15
104437,10013,Bottle,1,2015-10-16
104294,10013,Bottle,1,2015-10-23
104444,10013,Bottle,1,2015-10-24
104232,10013,Bottle,2,2015-10-28
104493,10013,Bottle,1,2015-10-28
104130,10013,Bottle,1,2015-11-07
104443,10013,Bottle,1,2015-11-08
104397,10013,Bottle,1,2015-11-10
104228,10013,Bottle,1,2015-11-13
104351,10013,Bottle,2,2015-11-16
104260,10013,Bottle,2,2015-11-18
104531,10013,Bottle,1,2015-11-20
104349,10013,Bottle,1,2015-11-21
104409,10013,Bottle,2,2015-11-24
104246,10013,Bottle,2,2015-12-02
104530,10013,Bottle,1,2015-12-14
104219,10013,Bottle,2,2015-12-15
104504,10013,Bottle,2,2015-12-18
104476,10013,Bottle,1,2015-12-20
104325,10013,Bottle,1,2015-12-21
104425,10013,Bottle,2,2015-12-21
104461,10013,Bottle,2,2015-12-29
104251,10013,Bottle,1,2015-12-30
104110,10013,Bottle,1,2016-01-01
104184,10013,Bottle,2,2016-01-01
104282,10013,Bottle,1,2016-01-02
104202,10013,Bottle,2,2016-01-06
104525,10013,Bottle,2,2016-01-07
104156,10013,Bottle,1,2016-01-07
104433,10013,Bottle,2,2016-01-07
104172,10013,Bottle,1,2016-01-19
104532,10013,Bottle,1,2016-01-19
104405,10013,Bottle,1,2016-01-25
104477,10013,Bottle,2,2016-02-04
104131,10013,Bottle,1,2016-02-04
104372,10013,Bottle,1,2016-02-05
104119,10013,Bottle,1,2016-02-05
104470,10013,Bottle,2,2016-02-06
104374,10013,Bottle,1,2016-02-07
104536,10013,Bottle,2,2016-02-08
104231,10013,Bottle,1,2016-02-10
104391,10013,Bottle,2,2016-02-10
104285,10013,Bottle,1,2016-02-11
104141,10013,Bottle,1,2016-02-11
104102,10013,Bottle,2,2016-02-14
104492,10013,Bottle,2,2016-02-17
104515,10013,Bottle,2,2016-02-18
104506,10013,Bottle,2,2016-02-24
104449,10013,Bottle,1,2016-02-24
104175,10013,Bottle,1,2016-02-24
104473,10013,Bottle,1,2016-02-26
104262,10013,Bottle,1,2016-02-27
104463,10013,Bottle,1,2016-03-04
104491,10013,Bottle,1,2016-03-05
104159,10013,Bottle,2,2016-03-07
104265,10013,Bottle,1,2016-03-09
104447,10013,Bottle,1,2016-03-11
104227,10013,Bottle,2,2016-03-15
104401,10013,Bottle,1,2016-03-17
104146,10013,Bottle,2,2016-03-17
104295,10013,Bottle,2,2016-03-18
104467,10013,Bottle,2,2016-03-18
104465,10013,Bottle,2,2016-03-20
104505,10013,Bottle,2,2016-03-21
104101,10013,Bottle,1,2016-03-23
104301,10013,Bottle,2,2016-03-24
104367,10013,Bottle,2,2016-03-31
104336,10013,Bottle,1,2016-03-31
104365,10013,Bottle,2,2016-04-01
104150,10013,Bottle,2,2016-04-05
104234,10013,Bottle,2,2016-04-06
104369,10013,Bottle,2,2016-04-10
104393,10013,Bottle,1,2016-04-11
104259,10013,Bottle,1,2016-04-15
104270,10013,Bottle,1,2016-04-22
104182,10013,Bottle,1,2016-04-26
104380,10013,Bottle,2,2016-04-27
104427,10013,Bottle,1,2016-04-27
104323,10013,Bottle,2,2016-04-28
104185,10013,Bottle,1,2016-05-05
104494,10013,Bottle,1,2016-05-05
104128,10013,Bottle,2,2016-05-06
104139,10013,Bottle,1,2016-05-09
104418,10013,Bottle,1,2016-05-09
104324,10013,Bottle,2,2016-05-09
104469,10013,Bottle,2,2016-05-10
104333,10013,Bottle,1,2016-05-14
104518,10013,Bottle,1,2016-05-14
104407,10013,Bottle,2,2016-05-15
104197,10013,Bottle,2,2016-05-17
104362,10013,Bottle,1,2016-05-17
104352,10013,Bottle,2,2016-05-19
104135,10013,Bottle,1,2016-05-19
104142,10013,Bottle,1,2016-05-24
104459,10013,Bottle,2,2016-05-25
104373,10013,Bottle,1,2016-05-26
104256,10013,Bottle,2,2016-05-26
104298,10013,Bottle,1,2016-05-29
104383,10013,Bottle,2,2016-05-31
104144,10013,Bottle,1,2016-06-03
104243,10013,Bottle,2,2016-06-04
104436,10013,Bottle,1,2016-06-07
104136,10013,Bottle,1,2016-06-08
104266,10013,Bottle,2,2016-06-08
104509,10013,Bottle,2,2016-06-10
104524,10013,Bottle,1,2016-06-10
104488,10013,Bottle,1,2016-06-10
104338,10013,Bottle,1,2016-06-11
104357,10013,Bottle,2,2016-06-14
104238,10013,Bottle,1,2016-06-17
104495,10013,Bottle,1,2016-06-25
104117,10013,Bottle,1,2016-06-26
104455,10013,Bottle,1,2016-06-26
104466,10013,Bottle,2,2016-06-26
104337,10013,Bottle,2,2016-06-27
104203,10013,Bottle,2,2016-07-02
104210,10013,Bottle,2,2016-07-08
104453,10013,Bottle,2,2016-07-09
104343,10013,Bottle,2,2016-07-14
104204,10013,Bottle,2,2016-07-17
104306,10013,Bottle,1,2016-07-17
106337,10013,Bottle,2,2016-07-20
104099,10013,Bottle,2,2016-07-20
106316,10013,Bottle,1,2016-07-23
104389,10013,Bottle,1,2016-07-24
104171,10013,Bottle,2,2016-07-27
106357,10013,Bottle,1,2016-07-29
106341,10013,Bottle,1,2016-08-05
